order_id,product_id,quantity,unit_price,revenue,product_name,category,cost,selling_price,total_cost,profit,profit_margin,customer_id,order_date,status,customer_name,city,country,month
138,3793,4,837.32,3349.28,Jacket Ultra 3793,Fashion,661.6,948.7,2646.4,702.8800000000001,20.986002961830604,7674,2025-03-15,Completed,Maryam Siddiqui,New York,USA,2025-03
139,1340,1,477.94,477.94,Jacket Max 1340,Fashion,402.35,494.72,402.35,75.58999999999997,15.815792777336062,9229,2023-02-05,Cancelled,Maham Buriro,Faisalabad,Pakistan,2023-02
140,8046,2,296.4,592.8,Business Book Max 8046,Books,274.51,331.49,549.02,43.77999999999997,7.385290148448038,1474,2022-02-20,Completed,Sana Sheikh,Multan,Pakistan,2022-02
141,4562,1,1897.6,1897.6,Coffee Maker Plus 4562,Home,1410.33,2030.07,1410.33,487.27,25.678225126475546,5849,2022-09-08,Completed,Sara Ali,Dubai,UAE,2022-09
142,6122,2,1396.7,2793.4,T-Shirt Max 6122,Fashion,1277.8,1496.11,2555.6,237.80000000000018,8.512923319252529,1658,2024-07-14,Shipped,Ayesha Mirza,Sukkur,Pakistan,2024-07
143,1047,5,1550.96,7754.8,Webcam Premium 1047,Electronics,1108.69,1648.1,5543.450000000001,2211.3499999999995,28.51588693454376,4635,2022-08-02,Completed,Sara Hussain,London,UK,2022-08
144,2712,5,482.3,2411.5,Headphones Max 2712,Electronics,468.13,563.64,2340.65,70.84999999999991,2.938005390835576,4621,2026-02-11,Completed,Bilal Shah,Multan,Pakistan,2026-02
145,6917,2,396.16,792.32,Running Shoes Premium 6917,Sports,351.54,431.04,703.08,89.24000000000001,11.263126009693055,774,2025-06-20,Cancelled,Hira Mirza,Sukkur,Pakistan,2025-06
146,2937,3,1031.73,3095.19,Keyboard Plus 2937,Electronics,827.02,1068.06,2481.06,614.1300000000001,19.84143138224148,1860,2022-08-02,Completed,Hira Shah,Multan,Pakistan,2022-08
147,757,5,1494.78,7473.9,Watch Pro 757,Fashion,1317.05,1553.15,6585.25,888.6499999999996,11.890044019855761,5418,2025-12-25,Completed,Hassan Iqbal,Multan,Pakistan,2025-12
148,2874,1,317.1,317.1,Football Plus 2874,Sports,271.11,346.61,271.11,45.99000000000001,14.503311258278147,8397,2023-06-15,Completed,Hira Raza,Islamabad,Pakistan,2023-06
149,8596,5,542.03,2710.1499999999996,Tennis Racket Premium 8596,Sports,505.92,625.09,2529.6,180.54999999999973,6.661992878622945,2715,2026-02-27,Returned,Ali Mirza,Peshawar,Pakistan,2026-02
150,9581,4,1527.3,6109.2,Novel Pro 9581,Books,1119.08,1642.58,4476.32,1632.88,26.728213186669286,8394,2026-07-30,Shipped,Ahmed Memon,Islamabad,Pakistan,2026-07
151,8516,3,70.25,210.75,Headphones Premium 8516,Electronics,49.61,74.64,148.82999999999998,61.920000000000016,29.38078291814947,1931,2023-03-02,Cancelled,Zainab Hussain,Dubai,UAE,2023-03
152,3745,4,2267.8,9071.2,Face Wash Premium 3745,Beauty,1428.35,2331.53,5713.4,3357.800000000001,37.01605079813036,245,2023-07-12,Completed,Maham Hussain,Hyderabad,Pakistan,2023-07
153,9657,4,727.72,2910.88,Shampoo Basic 9657,Beauty,593.56,753.96,2374.24,536.6400000000003,18.435662067828297,3911,2022-08-31,Completed,Hussain Sheikh,London,UK,2022-08
154,8396,7,718.26,5027.82,Blender Max 8396,Home,702.47,792.99,4917.29,110.52999999999975,2.198368278896216,21,2022-02-18,Returned,Hussain Buriro,Faisalabad,Pakistan,2022-02
155,273,6,512.91,3077.46,Running Shoes Ultra 273,Sports,348.54,543.47,2091.2400000000002,986.2199999999998,32.04655787565069,357,2024-05-21,Completed,Sara Buriro,Peshawar,Pakistan,2024-05
156,3562,7,892.13,6244.91,Vacuum Cleaner Plus 3562,Home,611.86,960.37,4283.02,1961.8899999999994,31.415825047919014,3049,2025-03-04,Cancelled,Hira Chaudhry,Peshawar,Pakistan,2025-03
157,8187,5,1130.89,5654.450000000001,Data Science Book Plus 8187,Books,847.8,1280.74,4239.0,1415.4500000000007,25.032496529282255,5979,2024-07-25,Completed,Danish Ahmed,London,UK,2024-07
158,1812,4,1133.61,4534.44,Data Science Book Plus 1812,Books,941.52,1274.07,3766.08,768.3599999999997,16.94498107814856,9628,2026-07-23,Completed,Ali Qureshi,Karachi,Pakistan,2026-07
159,2929,3,1787.48,5362.4400000000005,Face Wash Plus 2929,Beauty,1212.11,1868.64,3636.33,1726.1100000000006,32.188891623962235,6212,2022-07-14,Completed,Fatima Buriro,London,UK,2022-07
160,9679,5,698.39,3491.95,Novel Pro 9679,Books,662.13,728.62,3310.65,181.29999999999973,5.191941465370344,6738,2023-01-26,Completed,Imran Raza,Dubai,UAE,2023-01
161,1959,4,660.33,2641.32,Jacket Basic 1959,Fashion,450.38,689.51,1801.52,839.8000000000002,31.79470870625294,6950,2026-02-16,Cancelled,Danish Chaudhry,Faisalabad,Pakistan,2026-02
162,7353,6,1428.88,8573.28,Air Purifier Plus 7353,Home,1298.33,1586.37,7789.98,783.3000000000011,9.136526510273793,5240,2023-01-02,Cancelled,Maryam Raza,Doha,Qatar,2023-01
163,7506,4,171.08,684.32,Monitor Pro 7506,Electronics,137.23,184.68,548.92,135.4000000000001,19.78606499883097,229,2023-09-07,Completed,Hassan Hussain,Faisalabad,Pakistan,2023-09
164,2664,5,1490.52,7452.6,Jeans Plus 2664,Fashion,1246.4,1694.68,6232.0,1220.6000000000004,16.37817674368677,3414,2024-01-02,Shipped,Zainab Khan,Peshawar,Pakistan,2024-01
165,1201,1,785.15,785.15,T-Shirt Ultra 1201,Fashion,707.13,823.28,707.13,78.01999999999998,9.936954722027636,1756,2024-06-26,Cancelled,Saad Raza,Peshawar,Pakistan,2024-06
166,1034,4,1955.52,7822.08,Data Science Book Pro 1034,Books,1407.85,2164.53,5631.4,2190.6800000000003,28.00636147929963,5604,2025-09-05,Shipped,Fatima Chaudhry,Sukkur,Pakistan,2025-09
167,8758,3,1962.01,5886.03,Laptop Premium 8758,Electronics,1348.35,2183.26,4045.0499999999997,1840.98,31.27710867936453,7724,2025-10-12,Completed,Sana Qureshi,New York,USA,2025-10
168,2397,5,949.08,4745.400000000001,Mouse Max 2397,Electronics,648.63,1051.92,3243.15,1502.2500000000005,31.65697306865597,4257,2024-02-18,Cancelled,Danish Khan,Toronto,Canada,2024-02
169,8754,1,323.59,323.59,Laptop Ultra 8754,Electronics,257.2,377.47,257.2,66.38999999999999,20.516703235575882,5747,2026-08-10,Pending,Ali Ahmed,Doha,Qatar,2026-08
170,5048,1,1692.35,1692.35,Face Wash Plus 5048,Beauty,1251.98,1847.3,1251.98,440.3699999999999,26.02121310603598,6387,2023-06-16,Completed,Zainab Malik,Karachi,Pakistan,2023-06
171,5560,2,1101.85,2203.7,Perfume Max 5560,Beauty,1076.4,1185.13,2152.8,50.899999999999636,2.309751781095414,91,2025-10-09,Completed,Imran Ahmed,Dubai,UAE,2025-10
172,6623,4,302.36,1209.44,Jacket Basic 6623,Fashion,294.39,351.39,1177.56,31.88000000000011,2.6359306786612073,7495,2026-01-27,Pending,Ali Chaudhry,Dubai,UAE,2026-01
173,4228,3,182.23,546.6899999999999,Blender Max 4228,Home,149.72,201.2,449.15999999999997,97.52999999999997,17.840092191186958,7308,2023-05-08,Shipped,Danish Buriro,Multan,Pakistan,2023-05
174,9510,1,1081.4,1081.4,Business Book Ultra 9510,Books,702.32,1083.62,702.32,379.08000000000004,35.05455890512299,9652,2022-04-02,Completed,Fahad Mirza,London,UK,2022-04
175,8895,7,1859.57,13016.99,Watch Ultra 8895,Fashion,1348.28,2023.85,9437.96,3579.0300000000007,27.495066063659884,4167,2025-08-24,Shipped,Sara Khan,Karachi,Pakistan,2025-08
176,6630,5,1428.36,7141.799999999999,Perfume Basic 6630,Beauty,1385.52,1569.53,6927.6,214.1999999999989,2.9992438880954233,9715,2022-05-30,Shipped,Hira Khan,Lahore,Pakistan,2022-05
177,7124,5,1319.66,6598.3,Perfume Premium 7124,Beauty,977.97,1406.97,4889.85,1708.4499999999998,25.892275283027445,2631,2024-12-04,Shipped,Saad Ali,Doha,Qatar,2024-12
178,7163,5,1447.47,7237.35,Perfume Plus 7163,Beauty,1054.18,1599.72,5270.900000000001,1966.4499999999998,27.170856736236328,4062,2024-04-13,Completed,Sara Memon,Islamabad,Pakistan,2024-04
179,322,3,1654.61,4963.83,Headphones Plus 322,Electronics,1393.82,1905.67,4181.46,782.3699999999999,15.761418098524727,7543,2024-04-11,Completed,Usman Hussain,Toronto,Canada,2024-04
180,2737,1,1077.61,1077.61,Backpack Basic 2737,Fashion,680.67,1111.15,680.67,396.93999999999994,36.835218678371575,4974,2025-06-02,Returned,Hira Chaudhry,Islamabad,Pakistan,2025-06
181,4121,2,440.36,880.72,Microwave Basic 4121,Home,299.83,454.23,599.66,281.06000000000006,31.912526114996826,3604,2024-12-11,Completed,Saad Shah,Faisalabad,Pakistan,2024-12
182,1383,6,423.85,2543.1000000000004,Shampoo Plus 1383,Beauty,295.49,441.71,1772.94,770.1600000000003,30.284298690574502,5770,2024-10-21,Completed,Danish Buriro,Toronto,Canada,2024-10
183,4298,3,465.6,1396.8000000000002,Fan Max 4298,Home,387.91,522.63,1163.73,233.07000000000016,16.685996563573894,4537,2024-01-15,Completed,Ali Hussain,Hyderabad,Pakistan,2024-01
184,6514,7,22.83,159.81,Air Conditioner Basic 6514,Home,19.08,24.43,133.56,26.25,16.4257555847569,942,2025-03-26,Completed,Hussain Mirza,Rawalpindi,Pakistan,2025-03
185,8562,2,2216.72,4433.44,Novel Ultra 8562,Books,1495.46,2408.1,2990.92,1442.5199999999995,32.53726226135912,8608,2024-12-06,Cancelled,Ali Buriro,Hyderabad,Pakistan,2024-12
186,7496,4,1452.91,5811.64,Watch Max 7496,Fashion,1054.21,1526.31,4216.84,1594.8000000000002,27.441479513528023,7614,2024-09-06,Returned,Omar Siddiqui,Karachi,Pakistan,2024-09
187,8828,7,379.58,2657.06,Yoga Mat Pro 8828,Sports,240.93,396.35,1686.51,970.55,36.52721428947785,1497,2025-06-02,Completed,Hussain Mirza,London,UK,2025-06
188,6725,6,208.65,1251.9,Backpack Premium 6725,Fashion,152.01,229.52,912.06,339.84000000000015,27.145938173975566,2157,2022-07-23,Shipped,Hamza Ali,Karachi,Pakistan,2022-07
189,5436,4,753.43,3013.72,Programming Book Max 5436,Books,656.47,779.5,2625.88,387.8399999999997,12.869145109698305,5657,2022-01-24,Cancelled,Sara Chaudhry,Multan,Pakistan,2022-01
190,6039,5,189.53,947.65,Tablet Premium 6039,Electronics,134.49,200.86,672.45,275.19999999999993,29.04025747902706,4509,2022-03-02,Pending,Omar Buriro,Rawalpindi,Pakistan,2022-03
191,1123,7,849.24,5944.68,Yoga Mat Max 1123,Sports,686.75,884.04,4807.25,1137.4300000000003,19.133578258207343,1040,2024-11-09,Completed,Bilal Ali,Doha,Qatar,2024-11
192,8081,4,334.22,1336.88,Microwave Basic 8081,Home,232.78,349.34,931.12,405.7600000000001,30.35126563341512,3581,2025-06-28,Cancelled,Ali Buriro,Faisalabad,Pakistan,2025-06
193,6091,3,762.7,2288.1000000000004,Running Shoes Premium 6091,Sports,587.84,789.67,1763.52,524.5800000000004,22.92644552248592,9779,2022-09-17,Shipped,Danish Memon,Quetta,Pakistan,2022-09
194,7246,6,1093.39,6560.34,Perfume Premium 7246,Beauty,910.97,1168.81,5465.82,1094.5200000000004,16.683891383678294,2833,2022-04-09,Completed,Zainab Siddiqui,Sukkur,Pakistan,2022-04
195,4605,1,2156.0,2156.0,Skin Cream Ultra 4605,Beauty,1450.54,2288.37,1450.54,705.46,32.72077922077922,3119,2023-07-25,Shipped,Danish Malik,Toronto,Canada,2023-07
196,7905,1,286.75,286.75,Running Shoes Plus 7905,Sports,270.65,331.03,270.65,16.100000000000023,5.614646904969494,8195,2025-08-30,Completed,Danish Chaudhry,Karachi,Pakistan,2025-08
197,4230,6,1003.33,6019.9800000000005,Hair Dryer Pro 4230,Beauty,753.97,1079.38,4523.82,1496.1600000000008,24.8532387150788,9103,2024-01-22,Shipped,Hussain Sheikh,London,UK,2024-01
198,8535,7,823.93,5767.509999999999,Shampoo Pro 8535,Beauty,686.64,835.54,4806.48,961.0299999999997,16.66282329809571,1887,2025-02-03,Cancelled,Zainab Ali,Peshawar,Pakistan,2025-02
199,9844,5,864.85,4324.25,Running Shoes Max 9844,Sports,753.61,968.81,3768.05,556.1999999999998,12.8623460715731,3671,2026-07-05,Shipped,Fahad Qureshi,Sukkur,Pakistan,2026-07
200,1706,2,1281.18,2562.36,Yoga Mat Basic 1706,Sports,981.49,1408.25,1962.98,599.3800000000001,23.391717010880598,8460,2024-05-24,Completed,Sara Raza,Multan,Pakistan,2024-05
201,9959,5,386.23,1931.15,Football Plus 9959,Sports,277.87,411.07,1389.35,541.8000000000002,28.055821660668524,8462,2023-07-06,Pending,Fatima Hussain,Toronto,Canada,2023-07
202,7946,7,621.04,4347.28,Perfume Pro 7946,Beauty,589.51,694.17,4126.57,220.71000000000004,5.076967667138994,4027,2022-02-25,Completed,Ayesha Hussain,Quetta,Pakistan,2022-02
203,4096,2,1481.59,2963.18,Laptop Max 4096,Electronics,1190.82,1680.67,2381.64,581.54,19.625537429383296,7647,2025-10-19,Completed,Fatima Khan,Karachi,Pakistan,2025-10
204,5396,2,1174.53,2349.06,Face Wash Ultra 5396,Beauty,854.97,1191.45,1709.94,639.1199999999999,27.207478736175318,3056,2025-06-23,Completed,Fahad Sheikh,Dubai,UAE,2025-06
205,9346,3,2032.39,6097.17,Data Science Book Premium 9346,Books,1441.02,2364.85,4323.0599999999995,1774.1100000000006,29.09726971693426,2326,2023-07-25,Completed,Omar Iqbal,Rawalpindi,Pakistan,2023-07
206,5135,2,871.71,1743.42,Running Shoes Plus 5135,Sports,817.63,983.37,1635.26,108.16000000000008,6.203898085372433,9449,2024-11-29,Cancelled,Bilal Shah,Karachi,Pakistan,2024-11
207,2447,1,29.4,29.4,Programming Book Premium 2447,Books,25.45,31.11,25.45,3.9499999999999993,13.435374149659863,6470,2023-01-24,Completed,Maham Mirza,London,UK,2023-01
208,6177,1,848.12,848.12,Face Wash Plus 6177,Beauty,530.3,868.89,530.3,317.82000000000005,37.47347073527332,7810,2025-02-06,Completed,Saad Khan,Karachi,Pakistan,2025-02
209,1935,2,78.59,157.18,Yoga Mat Premium 1935,Sports,56.7,90.32,113.4,43.78,27.853416465199132,2334,2024-01-06,Returned,Hamza Ahmed,Karachi,Pakistan,2024-01
210,3890,2,1244.48,2488.96,Jeans Basic 3890,Fashion,1207.7,1387.82,2415.4,73.55999999999995,2.955451272820774,197,2022-12-10,Completed,Omar Raza,Doha,Qatar,2022-12
211,6568,5,299.05,1495.25,Keyboard Premium 6568,Electronics,238.54,307.58,1192.7,302.54999999999995,20.234074569469986,190,2022-06-02,Completed,Omar Shah,Toronto,Canada,2022-06
212,5854,6,996.23,5977.38,Novel Ultra 5854,Books,831.24,1138.8,4987.4400000000005,989.9399999999996,16.561436616042474,6970,2022-02-04,Shipped,Danish Raza,Multan,Pakistan,2022-02
213,5005,6,317.75,1906.5,Shampoo Basic 5005,Beauty,263.04,369.81,1578.2400000000002,328.25999999999976,17.217938630999203,3005,2025-10-19,Completed,Ahmed Ali,Doha,Qatar,2025-10
214,1405,7,850.19,5951.33,Air Conditioner Max 1405,Home,728.23,992.99,5097.610000000001,853.7199999999993,14.34502875827755,5178,2022-04-30,Completed,Maryam Khan,Peshawar,Pakistan,2022-04
215,7458,7,790.28,5531.96,Jeans Basic 7458,Fashion,574.1,802.69,4018.7000000000003,1513.2599999999998,27.354861568051824,7106,2024-04-24,Completed,Omar Khan,Karachi,Pakistan,2024-04
216,2499,6,807.88,4847.28,Programming Book Ultra 2499,Books,633.11,830.62,3798.66,1048.62,21.63316334109026,7675,2022-07-28,Shipped,Hamza Sheikh,Dubai,UAE,2022-07
217,1099,3,1092.53,3277.59,Microwave Ultra 1099,Home,867.49,1187.4,2602.4700000000003,675.1199999999999,20.59806138046552,1786,2025-03-10,Cancelled,Maham Mirza,Toronto,Canada,2025-03
218,2780,2,1067.89,2135.78,Microwave Plus 2780,Home,666.43,1082.99,1332.86,802.9200000000003,37.59375965689351,5747,2023-10-22,Completed,Ali Ahmed,Doha,Qatar,2023-10
219,4825,2,342.63,685.26,Yoga Mat Pro 4825,Sports,258.68,396.48,517.36,167.89999999999998,24.501649009135214,6279,2025-09-13,Pending,Hussain Buriro,Sukkur,Pakistan,2025-09
220,648,6,151.18,907.08,Microwave Plus 648,Home,148.3,176.7,889.8000000000001,17.279999999999973,1.9050138907262835,5678,2022-06-02,Completed,Saad Raza,Peshawar,Pakistan,2022-06
221,6818,6,1051.71,6310.26,Skin Cream Ultra 6818,Beauty,964.02,1139.03,5784.12,526.1400000000003,8.337849787488953,7649,2023-11-24,Completed,Saad Malik,Lahore,Pakistan,2023-11
222,6919,1,1502.44,1502.44,Marketing Book Plus 6919,Books,1073.81,1554.88,1073.81,428.6300000000001,28.528926279918004,3600,2023-11-16,Shipped,Usman Siddiqui,Hyderabad,Pakistan,2023-11
223,5011,3,1315.55,3946.6499999999996,Headphones Max 5011,Electronics,1116.78,1528.01,3350.34,596.3099999999995,15.109269887119444,3104,2024-02-03,Returned,Sara Buriro,New York,USA,2024-02
224,4654,4,1480.59,5922.36,Jacket Pro 4654,Fashion,1122.7,1641.09,4490.8,1431.5599999999995,24.17212057355513,3181,2023-05-02,Shipped,Maryam Iqbal,London,UK,2023-05
225,2864,3,1548.79,4646.37,Sneakers Max 2864,Fashion,1387.43,1778.29,4162.29,484.0799999999999,10.418455697673666,1021,2023-03-06,Cancelled,Bilal Chaudhry,Karachi,Pakistan,2023-03
226,4709,4,2031.2,8124.8,Watch Premium 4709,Fashion,1364.82,2120.82,5459.28,2665.5200000000004,32.8072075620323,425,2026-06-02,Pending,Danish Hussain,New York,USA,2026-06
227,5009,2,1715.35,3430.7,Jacket Pro 5009,Fashion,1320.32,1927.23,2640.64,790.06,23.029119421692364,5966,2025-04-25,Completed,Usman Shah,London,UK,2025-04
228,5930,1,805.5,805.5,Yoga Mat Premium 5930,Sports,736.15,864.41,736.15,69.35000000000002,8.609559279950345,9974,2024-02-13,Completed,Sana Qureshi,New York,USA,2024-02
229,5853,1,1777.45,1777.45,Tablet Ultra 5853,Electronics,1452.81,2088.29,1452.81,324.6400000000001,18.26436749275648,1314,2025-11-10,Pending,Saad Khan,Dubai,UAE,2025-11
230,2502,1,1470.43,1470.43,Programming Book Max 2502,Books,1394.43,1608.36,1394.43,76.0,5.168556136640302,2513,2022-04-30,Shipped,Fahad Ali,London,UK,2022-04
231,5504,2,1449.62,2899.24,Jeans Basic 5504,Fashion,1201.98,1681.27,2403.96,495.27999999999975,17.083097639381347,26,2024-08-30,Cancelled,Maham Ahmed,Karachi,Pakistan,2024-08
232,3812,6,2004.88,12029.28,Shampoo Plus 3812,Beauty,1416.41,2035.14,8498.460000000001,3530.8199999999997,29.35188140936115,2440,2025-02-26,Completed,Hira Buriro,London,UK,2025-02
233,5659,2,210.45,420.9,Football Max 5659,Sports,173.54,222.14,347.08,73.82,17.538607745307676,1308,2022-03-07,Completed,Hassan Memon,Islamabad,Pakistan,2022-03
234,6690,3,1696.45,5089.35,Business Book Ultra 6690,Books,1167.25,1818.86,3501.75,1587.6000000000004,31.19455333195792,9962,2025-04-13,Shipped,Maham Siddiqui,Karachi,Pakistan,2025-04
235,4428,6,698.26,4189.5599999999995,Jeans Basic 4428,Fashion,621.09,776.34,3726.54,463.0199999999995,11.051757225102389,2667,2025-04-20,Completed,Omar Chaudhry,Doha,Qatar,2025-04
236,3422,7,602.35,4216.45,Jeans Ultra 3422,Fashion,472.81,705.41,3309.67,906.7799999999997,21.505769071138037,9326,2024-06-13,Completed,Sara Sheikh,London,UK,2024-06
237,3311,5,1212.16,6060.8,Sneakers Plus 3311,Fashion,941.22,1335.28,4706.1,1354.6999999999998,22.351834741288275,6774,2025-02-03,Completed,Imran Iqbal,Rawalpindi,Pakistan,2025-02
238,8746,1,563.53,563.53,Hair Dryer Max 8746,Beauty,513.04,639.86,513.04,50.49000000000001,8.959593987897719,3084,2026-05-21,Completed,Hamza Buriro,Karachi,Pakistan,2026-05
239,705,1,1255.86,1255.86,Yoga Mat Ultra 705,Sports,985.58,1357.82,985.58,270.27999999999986,21.521507174366562,3326,2023-08-04,Cancelled,Usman Mirza,Hyderabad,Pakistan,2023-08
240,8212,2,69.96,139.92,Laptop Plus 8212,Electronics,55.89,80.82,111.78,28.139999999999986,20.111492281303594,936,2023-01-06,Completed,Ali Shah,Islamabad,Pakistan,2023-01
241,465,1,787.56,787.56,Skin Cream Plus 465,Beauty,563.38,843.52,563.38,224.17999999999995,28.46513281527756,9186,2023-11-25,Cancelled,Hassan Iqbal,London,UK,2023-11
242,6363,2,1455.37,2910.74,Face Wash Max 6363,Beauty,1045.71,1494.27,2091.42,819.3199999999997,28.1481685069776,8033,2026-05-29,Returned,Hassan Raza,Toronto,Canada,2026-05
243,5339,4,727.9,2911.6,Microwave Max 5339,Home,564.74,797.95,2258.96,652.6399999999999,22.415166918532762,7423,2024-04-18,Completed,Hassan Malik,New York,USA,2024-04
244,7168,6,1351.53,8109.18,Face Wash Plus 7168,Beauty,1283.52,1576.09,7701.12,408.0600000000004,5.03207475971677,218,2026-04-22,Pending,Ayesha Ali,New York,USA,2026-04
245,8588,4,472.07,1888.28,T-Shirt Basic 8588,Fashion,402.16,503.66,1608.64,279.6399999999999,14.80924439172156,9875,2025-09-01,Completed,Sara Shah,New York,USA,2025-09
246,8278,6,766.15,4596.9,Air Conditioner Basic 8278,Home,624.56,773.66,3747.3599999999997,849.54,18.480715264634863,2480,2022-07-18,Completed,Imran Iqbal,Islamabad,Pakistan,2022-07
247,7857,5,502.37,2511.85,Air Purifier Pro 7857,Home,445.14,506.94,2225.7,286.1500000000001,11.392001910942138,6653,2025-02-26,Completed,Maryam Memon,Lahore,Pakistan,2025-02
248,5926,1,260.33,260.33,Backpack Premium 5926,Fashion,183.22,287.04,183.22,77.10999999999999,29.620097568470783,5740,2026-01-28,Completed,Hussain Qureshi,Islamabad,Pakistan,2026-01
249,5363,3,300.9,902.6999999999999,Tennis Racket Max 5363,Sports,279.3,329.02,837.9000000000001,64.79999999999984,7.178464606181438,214,2024-05-25,Pending,Fahad Mirza,Hyderabad,Pakistan,2024-05
250,6902,4,1079.98,4319.92,Smartphone Premium 6902,Electronics,826.18,1208.87,3304.72,1015.2000000000003,23.500435193244325,3952,2023-05-31,Pending,Hamza Iqbal,Rawalpindi,Pakistan,2023-05
251,6395,4,477.18,1908.72,Skin Cream Max 6395,Beauty,352.46,483.85,1409.84,498.8800000000001,26.136887547675936,1489,2025-09-26,Completed,Fatima Chaudhry,New York,USA,2025-09
252,5225,6,557.66,3345.96,Laptop Plus 5225,Electronics,384.18,632.65,2305.08,1040.88,31.10856077179644,1719,2022-04-08,Completed,Bilal Hussain,Islamabad,Pakistan,2022-04
253,9765,5,1786.69,8933.45,Novel Basic 9765,Books,1402.09,1914.13,7010.45,1923.000000000001,21.525838281962745,2696,2025-12-26,Shipped,Hussain Ahmed,Karachi,Pakistan,2025-12
254,3093,6,1285.13,7710.780000000001,Mouse Ultra 3093,Electronics,1170.96,1391.48,7025.76,685.0200000000004,8.883926139767965,56,2022-05-18,Returned,Bilal Buriro,Islamabad,Pakistan,2022-05
255,9673,1,39.96,39.96,Smartphone Pro 9673,Electronics,33.56,46.3,33.56,6.399999999999999,16.016016016016014,7034,2022-03-29,Completed,Fatima Ali,Multan,Pakistan,2022-03
256,7201,3,712.64,2137.92,Air Conditioner Plus 7201,Home,669.55,770.05,2008.6499999999999,129.2700000000002,6.046531207903018,7436,2024-05-25,Shipped,Ayesha Siddiqui,Rawalpindi,Pakistan,2024-05
